slice_size,avg_time_s,peak_memory_mb
100000,0.010464219667483121,0.09552478790283203
250000,0.02686590866748399,0.23926162719726562
500000,0.05273756133586479,0.4802255630493164
750000,0.07940010866635323,0.7186670303344727
1000000,0.10536092866580778,0.9570407867431641
